74.16129592;modelname;79.9362068;positionY;positionZ;rotationX;rotationY;rotationZ;location;texturename;iscollider;meshname
81;0;-77;0;;;;;;;;
-33;0;-72;0;;;;;;;;
-34;0;-110;0;;;;;;;;
74;0;-121;0;;;;;;;;
-113;0;-45;0;;;;;;;;
-104;0;106;0;;;;;;;;
57;0;-122;0;;;;;;;;
78;0;23;0;;;;;;;;
86;0;-92;0;;;;;;;;
-12;0;-84;0;;;;;;;;
42;0;-19;0;;;;;;;;
108;0;108;0;;;;;;;;
-72;0;-16;0;;;;;;;;
12;0;31;0;;;;;;;;
-102;0;15;0;;;;;;;;
-84;0;-16;0;;;;;;;;
41;0;-54;0;;;;;;;;
17;0;116;0;;;;;;;;
8;0;118;0;;;;;;;;
-82;0;0;0;;;;;;;;
-65;0;90;0;;;;;;;;
-13;0;58;0;;;;;;;;
-91;0;-109;0;;;;;;;;
30;0;-44;0;;;;;;;;
-11;0;110;0;;;;;;;;
-105;0;-69;0;;;;;;;;
-75;0;-46;0;;;;;;;;
49;0;-80;0;;;;;;;;
33;0;-125;0;;;;;;;;
-86;0;-124;0;;;;;;;;
101;0;-19;0;;;;;;;;
96;0;29;0;;;;;;;;
111;0;103;0;;;;;;;;
-2;0;-39;0;;;;;;;;
-99;0;-67;0;;;;;;;;
-69;0;27;0;;;;;;;;
-113;0;-67;0;;;;;;;;
98;0;-120;0;;;;;;;;
-107;0;-33;0;;;;;;;;
-43;0;-44;0;;;;;;;;
121;0;28;0;;;;;;;;
10;0;-112;0;;;;;;;;
71;0;24;0;;;;;;;;
24;0;-119;0;;;;;;;;
-117;0;123;0;;;;;;;;
-110;0;42;0;;;;;;;;
-53;0;-84;0;;;;;;;;
4;0;105;0;;;;;;;;
12;0;87;0;;;;;;;;
-32;0;-68;0;;;;;;;;
50;0;-105;0;;;;;;;;
48;0;-78;0;;;;;;;;
-18;0;25;0;;;;;;;;
35;0;-2;0;;;;;;;;
17;0;-105;0;;;;;;;;
-64;0;0;0;;;;;;;;
-78;0;-34;0;;;;;;;;
35;0;-98;0;;;;;;;;
117;0;58;0;;;;;;;;
-7;0;-52;0;;;;;;;;
33;0;-3;0;;;;;;;;
-18;0;-86;0;;;;;;;;
63;0;-30;0;;;;;;;;
-31;0;14;0;;;;;;;;
-40;0;45;0;;;;;;;;
-5;0;57;0;;;;;;;;
82;0;-24;0;;;;;;;;
-52;0;-40;0;;;;;;;;
-57;0;-70;0;;;;;;;;
2;0;-27;0;;;;;;;;
-35;0;20;0;;;;;;;;
-1;0;20;0;;;;;;;;
-70;0;-53;0;;;;;;;;
-94;0;87;0;;;;;;;;
73;0;-29;0;;;;;;;;
41;0;95;0;;;;;;;;
-92;0;-39;0;;;;;;;;
59;0;-55;0;;;;;;;;
-63;0;17;0;;;;;;;;
61;0;-72;0;;;;;;;;
51;0;-122;0;;;;;;;;
-68;0;26;0;;;;;;;;
-71;0;-101;0;;;;;;;;
20;0;86;0;;;;;;;;
-105;0;74;0;;;;;;;;
-30;0;-88;0;;;;;;;;
-125;0;19;0;;;;;;;;
37;0;121;0;;;;;;;;
-46;0;-18;0;;;;;;;;
-114;0;-115;0;;;;;;;;
86;0;59;0;;;;;;;;
-115;0;60;0;;;;;;;;
-17;0;-117;0;;;;;;;;
-116;0;-23;0;;;;;;;;
7;0;-45;0;;;;;;;;
-73;0;101;0;;;;;;;;
-53;0;-22;0;;;;;;;;
18;0;24;0;;;;;;;;
84;0;67;0;;;;;;;;
-92;0;-102;0;;;;;;;;
-90;0;-99;0;;;;;;;;
-104;0;68;0;;;;;;;;
8;0;90;0;;;;;;;;
76;0;42;0;;;;;;;;
24;0;11;0;;;;;;;;
19;0;31;0;;;;;;;;
6;0;-65;0;;;;;;;;
101;0;89;0;;;;;;;;
-7;0;-86;0;;;;;;;;
92;0;-63;0;;;;;;;;
-54;0;46;0;;;;;;;;
-100;0;121;0;;;;;;;;
-124;0;-111;0;;;;;;;;
55;0;125;0;;;;;;;;
-93;0;17;0;;;;;;;;
-85;0;-52;0;;;;;;;;
-45;0;-66;0;;;;;;;;
-83;0;-94;0;;;;;;;;
-88;0;-108;0;;;;;;;;
97;0;96;0;;;;;;;;
119;0;106;0;;;;;;;;
55;0;79;0;;;;;;;;
-93;0;-116;0;;;;;;;;
52;0;-66;0;;;;;;;;
-71;0;33;0;;;;;;;;
46;0;43;0;;;;;;;;
122;0;-96;0;;;;;;;;
49;0;75;0;;;;;;;;
96;0;-48;0;;;;;;;;
76;0;-109;0;;;;;;;;
-94;0;-73;0;;;;;;;;
-109;0;114;0;;;;;;;;
25;0;-109;0;;;;;;;;
-61;0;-93;0;;;;;;;;
44;0;-66;0;;;;;;;;
7;0;77;0;;;;;;;;
-115;0;83;0;;;;;;;;
57;0;25;0;;;;;;;;
52;0;49;0;;;;;;;;
77;0;64;0;;;;;;;;
49;0;102;0;;;;;;;;
16;0;69;0;;;;;;;;
50;0;116;0;;;;;;;;
64;0;-58;0;;;;;;;;
-121;0;-61;0;;;;;;;;
-76;0;-122;0;;;;;;;;
107;0;94;0;;;;;;;;
-64;0;-60;0;;;;;;;;
-2;0;-23;0;;;;;;;;
86;0;48;0;;;;;;;;
108;0;124;0;;;;;;;;
44;0;-86;0;;;;;;;;
72;0;28;0;;;;;;;;
15;0;21;0;;;;;;;;
-79;0;19;0;;;;;;;;
-61;0;78;0;;;;;;;;
-61;0;84;0;;;;;;;;
-20;0;-48;0;;;;;;;;
40;0;3;0;;;;;;;;
88;0;-56;0;;;;;;;;
-51;0;-56;0;;;;;;;;
-74;0;4;0;;;;;;;;
-121;0;-30;0;;;;;;;;
-94;0;-15;0;;;;;;;;
-52;0;49;0;;;;;;;;
-88;0;-120;0;;;;;;;;
-111;0;18;0;;;;;;;;
32;0;56;0;;;;;;;;
-77;0;7;0;;;;;;;;
-74;0;-111;0;;;;;;;;
-27;0;-101;0;;;;;;;;
-89;0;27;0;;;;;;;;
74;0;-7;0;;;;;;;;
95;0;-38;0;;;;;;;;
97;0;68;0;;;;;;;;
105;0;-20;0;;;;;;;;
39;0;-119;0;;;;;;;;
-67;0;-124;0;;;;;;;;
-41;0;-115;0;;;;;;;;
-114;0;-36;0;;;;;;;;
72;0;42;0;;;;;;;;
-81;0;-86;0;;;;;;;;
-98;0;-32;0;;;;;;;;
-110;0;-50;0;;;;;;;;
-18;0;13;0;;;;;;;;
51;0;-19;0;;;;;;;;
-31;0;-75;0;;;;;;;;
-108;0;-113;0;;;;;;;;
118;0;-27;0;;;;;;;;
94;0;-7;0;;;;;;;;
-51;0;-58;0;;;;;;;;
-119;0;-19;0;;;;;;;;
-118;0;22;0;;;;;;;;
37;0;-40;0;;;;;;;;
25;0;59;0;;;;;;;;
111;0;118;0;;;;;;;;
-1;0;102;0;;;;;;;;
-121;0;-78;0;;;;;;;;
86;0;-117;0;;;;;;;;
-110;0;-6;0;;;;;;;;
76;0;122;0;;;;;;;;
-99;0;-104;0;;;;;;;;
-15;0;5;0;;;;;;;;
56;0;61;0;;;;;;;;
-84;0;36;0;;;;;;;;
90;0;116;0;;;;;;;;
-58;0;-104;0;;;;;;;;
66;0;-76;0;;;;;;;;
-16;0;-122;0;;;;;;;;
57;0;55;0;;;;;;;;
104;0;23;0;;;;;;;;
-41;0;-103;0;;;;;;;;
102;0;71;0;;;;;;;;
-56;0;39;0;;;;;;;;
-84;0;-104;0;;;;;;;;
-41;0;-68;0;;;;;;;;
13;0;-53;0;;;;;;;;
-77;0;59;0;;;;;;;;
-27;0;10;0;;;;;;;;
-87;0;84;0;;;;;;;;
-88;0;-32;0;;;;;;;;
-33;0;30;0;;;;;;;;
5;0;26;0;;;;;;;;
115;0;-25;0;;;;;;;;
-67;0;-16;0;;;;;;;;
7;0;103;0;;;;;;;;
-115;0;7;0;;;;;;;;
-121;0;-74;0;;;;;;;;
-11;0;-72;0;;;;;;;;
-94;0;87;0;;;;;;;;
-60;0;110;0;;;;;;;;
34;0;-55;0;;;;;;;;
107;0;-81;0;;;;;;;;
-72;0;120;0;;;;;;;;
36;0;86;0;;;;;;;;
-18;0;-100;0;;;;;;;;
-110;0;-120;0;;;;;;;;
-84;0;-117;0;;;;;;;;
97;0;-18;0;;;;;;;;
44;0;122;0;;;;;;;;
-118;0;-60;0;;;;;;;;
53;0;73;0;;;;;;;;
102;0;114;0;;;;;;;;
54;0;61;0;;;;;;;;
-105;0;-108;0;;;;;;;;
-11;0;-95;0;;;;;;;;
56;0;-36;0;;;;;;;;
0;0;-57;0;;;;;;;;
-30;0;104;0;;;;;;;;
47;0;-28;0;;;;;;;;
64;0;-78;0;;;;;;;;
116;0;73;0;;;;;;;;
-115;0;-115;0;;;;;;;;
2;0;117;0;;;;;;;;
-120;0;91;0;;;;;;;;
80;0;-103;0;;;;;;;;
23;0;100;0;;;;;;;;
-87;0;85;0;;;;;;;;
125;0;10;0;;;;;;;;
89;0;-42;0;;;;;;;;
96;0;-57;0;;;;;;;;
-85;0;-105;0;;;;;;;;
-61;0;97;0;;;;;;;;
41;0;110;0;;;;;;;;
47;0;3;0;;;;;;;;
-59;0;-11;0;;;;;;;;
-8;0;57;0;;;;;;;;
21;0;63;0;;;;;;;;
-69;0;-120;0;;;;;;;;
-41;0;-15;0;;;;;;;;
47;0;97;0;;;;;;;;
-125;0;-40;0;;;;;;;;
-61;0;91;0;;;;;;;;
97;0;-68;0;;;;;;;;
37;0;37;0;;;;;;;;
-68;0;61;0;;;;;;;;
102;0;83;0;;;;;;;;
92;0;-23;0;;;;;;;;
106;0;123;0;;;;;;;;
-29;0;-41;0;;;;;;;;
-96;0;58;0;;;;;;;;
90;0;-1;0;;;;;;;;
-43;0;51;0;;;;;;;;
-58;0;-90;0;;;;;;;;
47;0;-37;0;;;;;;;;
76;0;22;0;;;;;;;;
-125;0;82;0;;;;;;;;
114;0;55;0;;;;;;;;
120;0;56;0;;;;;;;;
-19;0;65;0;;;;;;;;
-62;0;89;0;;;;;;;;
26;0;-104;0;;;;;;;;
12;0;92;0;;;;;;;;
-113;0;97;0;;;;;;;;
96;0;113;0;;;;;;;;
88;0;-59;0;;;;;;;;
-121;0;77;0;;;;;;;;
121;0;-120;0;;;;;;;;
114;0;34;0;;;;;;;;
122;0;94;0;;;;;;;;
-13;0;68;0;;;;;;;;
-123;0;-75;0;;;;;;;;
-48;0;93;0;;;;;;;;
112;0;-104;0;;;;;;;;
-101;0;-103;0;;;;;;;;
51;0;24;0;;;;;;;;
-58;0;-53;0;;;;;;;;
-18;0;-104;0;;;;;;;;
80;0;0;0;;;;;;;;
56;0;-34;0;;;;;;;;
64;0;91;0;;;;;;;;
92;0;-9;0;;;;;;;;
0;0;-96;0;;;;;;;;
48;0;70;0;;;;;;;;
83;0;-87;0;;;;;;;;
87;0;24;0;;;;;;;;
41;0;-93;0;;;;;;;;
114;0;-68;0;;;;;;;;
-33;0;-117;0;;;;;;;;
1;0;19;0;;;;;;;;
-109;0;108;0;;;;;;;;
60;0;-88;0;;;;;;;;
105;0;-110;0;;;;;;;;
-51;0;-73;0;;;;;;;;
32;0;-3;0;;;;;;;;
-25;0;55;0;;;;;;;;
106;0;-13;0;;;;;;;;
125;0;-79;0;;;;;;;;
-75;0;-89;0;;;;;;;;
-115;0;50;0;;;;;;;;
-88;0;-106;0;;;;;;;;
71;0;6;0;;;;;;;;
33;0;-3;0;;;;;;;;
125;0;55;0;;;;;;;;
-20;0;109;0;;;;;;;;
49;0;45;0;;;;;;;;
39;0;-19;0;;;;;;;;
-90;0;-29;0;;;;;;;;
-97;0;-32;0;;;;;;;;
124;0;-123;0;;;;;;;;
46;0;68;0;;;;;;;;
-48;0;34;0;;;;;;;;
-53;0;-70;0;;;;;;;;
98;0;10;0;;;;;;;;
-26;0;16;0;;;;;;;;
-90;0;-34;0;;;;;;;;
55;0;59;0;;;;;;;;
-120;0;-8;0;;;;;;;;
34;0;-19;0;;;;;;;;
-35;0;-63;0;;;;;;;;
-21;0;-33;0;;;;;;;;
-65;0;-86;0;;;;;;;;
69;0;-124;0;;;;;;;;
-122;0;-42;0;;;;;;;;
2;0;-84;0;;;;;;;;
-102;0;51;0;;;;;;;;
11;0;60;0;;;;;;;;
-4;0;41;0;;;;;;;;
-66;0;1;0;;;;;;;;
-47;0;-123;0;;;;;;;;
-88;0;-25;0;;;;;;;;
-62;0;-6;0;;;;;;;;
88;0;-51;0;;;;;;;;
51;0;87;0;;;;;;;;
23;0;16;0;;;;;;;;
113;0;53;0;;;;;;;;
-1;0;-48;0;;;;;;;;
-100;0;92;0;;;;;;;;
-96;0;55;0;;;;;;;;
-21;0;59;0;;;;;;;;
57;0;-47;0;;;;;;;;
-77;0;120;0;;;;;;;;
31;0;-92;0;;;;;;;;
-50;0;58;0;;;;;;;;
-98;0;-27;0;;;;;;;;
84;0;111;0;;;;;;;;
-43;0;58;0;;;;;;;;
74;0;75;0;;;;;;;;
-7;0;75;0;;;;;;;;
110;0;-12;0;;;;;;;;
57;0;7;0;;;;;;;;
-59;0;-88;0;;;;;;;;
12;0;-65;0;;;;;;;;
14;0;-72;0;;;;;;;;
28;0;50;0;;;;;;;;
-10;0;-35;0;;;;;;;;
-87;0;113;0;;;;;;;;
75;0;51;0;;;;;;;;
-42;0;16;0;;;;;;;;
-98;0;50;0;;;;;;;;
76;0;-36;0;;;;;;;;
-86;0;-117;0;;;;;;;;
-4;0;-8;0;;;;;;;;
60;0;105;0;;;;;;;;
-102;0;-80;0;;;;;;;;
48;0;46;0;;;;;;;;
-37;0;115;0;;;;;;;;
-34;0;65;0;;;;;;;;
-98;0;-35;0;;;;;;;;
15;0;-106;0;;;;;;;;
-105;0;26;0;;;;;;;;
33;0;-87;0;;;;;;;;
64;0;-117;0;;;;;;;;
-22;0;-81;0;;;;;;;;
101;0;83;0;;;;;;;;
-82;0;-9;0;;;;;;;;
-94;0;72;0;;;;;;;;
0;0;-65;0;;;;;;;;
113;0;-53;0;;;;;;;;
59;0;40;0;;;;;;;;
84;0;-78;0;;;;;;;;
-120;0;45;0;;;;;;;;
-27;0;17;0;;;;;;;;
-71;0;11;0;;;;;;;;
-51;0;-34;0;;;;;;;;
7;0;82;0;;;;;;;;
17;0;22;0;;;;;;;;
92;0;28;0;;;;;;;;
-61;0;-77;0;;;;;;;;
10;0;121;0;;;;;;;;
102;0;51;0;;;;;;;;
-60;0;-74;0;;;;;;;;
16;0;123;0;;;;;;;;
27;0;-64;0;;;;;;;;
94;0;-59;0;;;;;;;;
-94;0;-66;0;;;;;;;;
72;0;36;0;;;;;;;;
21;0;-92;0;;;;;;;;
-8;0;112;0;;;;;;;;
70;0;-112;0;;;;;;;;
-101;0;103;0;;;;;;;;
-99;0;-71;0;;;;;;;;
119;0;89;0;;;;;;;;
-6;0;32;0;;;;;;;;
0;0;-95;0;;;;;;;;
-49;0;-112;0;;;;;;;;
71;0;5;0;;;;;;;;
-42;0;-62;0;;;;;;;;
31;0;34;0;;;;;;;;
-98;0;25;0;;;;;;;;
95;0;25;0;;;;;;;;
95;0;35;0;;;;;;;;
57;0;-30;0;;;;;;;;
54;0;-31;0;;;;;;;;
40;0;-68;0;;;;;;;;
52;0;61;0;;;;;;;;
-42;0;-34;0;;;;;;;;
-113;0;46;0;;;;;;;;
114;0;23;0;;;;;;;;
-22;0;121;0;;;;;;;;
26;0;-39;0;;;;;;;;
-14;0;86;0;;;;;;;;
-123;0;-70;0;;;;;;;;
-100;0;85;0;;;;;;;;
111;0;-124;0;;;;;;;;
3;0;24;0;;;;;;;;
109;0;81;0;;;;;;;;
30;0;-36;0;;;;;;;;
-124;0;-15;0;;;;;;;;
59;0;21;0;;;;;;;;
81;0;-1;0;;;;;;;;
116;0;-59;0;;;;;;;;
-20;0;105;0;;;;;;;;
-49;0;-9;0;;;;;;;;
-113;0;-92;0;;;;;;;;
77;0;-107;0;;;;;;;;
-37;0;-80;0;;;;;;;;
66;0;32;0;;;;;;;;
-40;0;-55;0;;;;;;;;
-94;0;60;0;;;;;;;;
-119;0;-100;0;;;;;;;;
104;0;28;0;;;;;;;;
-2;0;73;0;;;;;;;;
-88;0;-76;0;;;;;;;;
115;0;117;0;;;;;;;;
68;0;-90;0;;;;;;;;
94;0;2;0;;;;;;;;
-98;0;28;0;;;;;;;;
-24;0;58;0;;;;;;;;
28;0;76;0;;;;;;;;
-24;0;-50;0;;;;;;;;
76;0;124;0;;;;;;;;
-98;0;-77;0;;;;;;;;
43;0;70;0;;;;;;;;
-6;0;1;0;;;;;;;;
50;0;16;0;;;;;;;;
44;0;-38;0;;;;;;;;
-34;0;124;0;;;;;;;;
-124;0;-107;0;;;;;;;;
69;0;22;0;;;;;;;;
-71;0;-18;0;;;;;;;;
-115;0;86;0;;;;;;;;
-91;0;49;0;;;;;;;;
-114;0;-27;0;;;;;;;;
18;0;66;0;;;;;;;;
-21;0;-25;0;;;;;;;;
-56;0;71;0;;;;;;;;
-15;0;-23;0;;;;;;;;
-52;0;55;0;;;;;;;;
0;0;97;0;;;;;;;;
-19;0;-71;0;;;;;;;;
-57;0;-25;0;;;;;;;;
-84;0;99;0;;;;;;;;
0;0;116;0;;;;;;;;
-38;0;-52;0;;;;;;;;
100;0;-78;0;;;;;;;;
-100;0;20;0;;;;;;;;
20;0;-84;0;;;;;;;;
30;0;63;0;;;;;;;;
-45;0;-95;0;;;;;;;;
1;0;-89;0;;;;;;;;
123;0;-8;0;;;;;;;;
85;0;0;0;;;;;;;;
-19;0;25;0;;;;;;;;
-27;0;-101;0;;;;;;;;
-45;0;-104;0;;;;;;;;
-106;0;52;0;;;;;;;;
86;0;-99;0;;;;;;;;
-113;0;62;0;;;;;;;;
-5;0;-54;0;;;;;;;;
78;0;53;0;;;;;;;;
88;0;-39;0;;;;;;;;
-13;0;45;0;;;;;;;;
-70;0;-82;0;;;;;;;;
95;0;47;0;;;;;;;;
-30;0;-89;0;;;;;;;;
35;0;-117;0;;;;;;;;
-2;0;-2;0;;;;;;;;
106;0;66;0;;;;;;;;
-102;0;25;0;;;;;;;;
42;0;41;0;;;;;;;;
76;0;-97;0;;;;;;;;
66;0;118;0;;;;;;;;
56;0;-57;0;;;;;;;;
-77;0;-27;0;;;;;;;;
-121;0;-106;0;;;;;;;;
108;0;121;0;;;;;;;;
100;0;115;0;;;;;;;;
33;0;-86;0;;;;;;;;
20;0;111;0;;;;;;;;
118;0;111;0;;;;;;;;
-97;0;-50;0;;;;;;;;
0;0;-74;0;;;;;;;;
23;0;-25;0;;;;;;;;
121;0;-111;0;;;;;;;;
56;0;-41;0;;;;;;;;
-38;0;-56;0;;;;;;;;
0;0;118;0;;;;;;;;
88;0;-53;0;;;;;;;;
5;0;91;0;;;;;;;;
97;0;-52;0;;;;;;;;
-51;0;38;0;;;;;;;;
-112;0;64;0;;;;;;;;
-34;0;96;0;;;;;;;;
87;0;-26;0;;;;;;;;
80;0;-117;0;;;;;;;;
89;0;-39;0;;;;;;;;
88;0;13;0;;;;;;;;
124;0;93;0;;;;;;;;
-1;0;-113;0;;;;;;;;
-38;0;-99;0;;;;;;;;
38;0;83;0;;;;;;;;
107;0;104;0;;;;;;;;
72;0;54;0;;;;;;;;
-45;0;-81;0;;;;;;;;
54;0;94;0;;;;;;;;
83;0;-125;0;;;;;;;;
54;0;48;0;;;;;;;;
-6;0;-105;0;;;;;;;;
124;0;35;0;;;;;;;;
-28;0;-125;0;;;;;;;;
-41;0;94;0;;;;;;;;
-69;0;-97;0;;;;;;;;
25;0;39;0;;;;;;;;
119;0;45;0;;;;;;;;
113;0;36;0;;;;;;;;
-113;0;-14;0;;;;;;;;
-80;0;-76;0;;;;;;;;
1;0;-78;0;;;;;;;;
-23;0;41;0;;;;;;;;
45;0;24;0;;;;;;;;
54;0;-53;0;;;;;;;;
-69;0;-20;0;;;;;;;;
-114;0;93;0;;;;;;;;
20;0;69;0;;;;;;;;
26;0;-105;0;;;;;;;;
72;0;62;0;;;;;;;;
104;0;-34;0;;;;;;;;
-57;0;-65;0;;;;;;;;
84;0;-43;0;;;;;;;;
90;0;-116;0;;;;;;;;
-73;0;-25;0;;;;;;;;
-59;0;86;0;;;;;;;;
59;0;-122;0;;;;;;;;
91;0;-11;0;;;;;;;;
-87;0;111;0;;;;;;;;
89;0;49;0;;;;;;;;
-116;0;-124;0;;;;;;;;
-5;0;41;0;;;;;;;;
-124;0;-92;0;;;;;;;;
27;0;80;0;;;;;;;;
41;0;116;0;;;;;;;;
105;0;-125;0;;;;;;;;
46;0;-18;0;;;;;;;;
-67;0;-91;0;;;;;;;;
-43;0;-122;0;;;;;;;;
69;0;-49;0;;;;;;;;
-108;0;35;0;;;;;;;;
89;0;62;0;;;;;;;;
87;0;31;0;;;;;;;;
119;0;1;0;;;;;;;;
32;0;-111;0;;;;;;;;
-79;0;114;0;;;;;;;;
120;0;108;0;;;;;;;;
-47;0;102;0;;;;;;;;
-55;0;115;0;;;;;;;;
-90;0;-16;0;;;;;;;;
-113;0;110;0;;;;;;;;
-34;0;123;0;;;;;;;;
10;0;-89;0;;;;;;;;
39;0;-40;0;;;;;;;;
-99;0;12;0;;;;;;;;
84;0;24;0;;;;;;;;
33;0;-16;0;;;;;;;;
-31;0;40;0;;;;;;;;
-62;0;-70;0;;;;;;;;
121;0;112;0;;;;;;;;
-75;0;-7;0;;;;;;;;
59;0;-15;0;;;;;;;;
41;0;32;0;;;;;;;;
-94;0;-35;0;;;;;;;;
-25;0;-65;0;;;;;;;;
-56;0;-75;0;;;;;;;;
-10;0;-67;0;;;;;;;;
110;0;-97;0;;;;;;;;
12;0;-72;0;;;;;;;;
40;0;11;0;;;;;;;;
-19;0;1;0;;;;;;;;
27;0;11;0;;;;;;;;
8;0;-22;0;;;;;;;;
-6;0;-14;0;;;;;;;;
71;0;0;0;;;;;;;;
96;0;63;0;;;;;;;;
68;0;95;0;;;;;;;;
-79;0;109;0;;;;;;;;
-103;0;-49;0;;;;;;;;
14;0;-32;0;;;;;;;;
119;0;-13;0;;;;;;;;
11;0;101;0;;;;;;;;
-113;0;-53;0;;;;;;;;
91;0;-3;0;;;;;;;;
-17;0;-1;0;;;;;;;;
-109;0;-95;0;;;;;;;;
-104;0;108;0;;;;;;;;
-77;0;-35;0;;;;;;;;
-87;0;-105;0;;;;;;;;
-82;0;-39;0;;;;;;;;
115;0;94;0;;;;;;;;
-119;0;-61;0;;;;;;;;
-106;0;38;0;;;;;;;;
-80;0;108;0;;;;;;;;
58;0;97;0;;;;;;;;
4;0;-114;0;;;;;;;;
-111;0;82;0;;;;;;;;
107;0;111;0;;;;;;;;
-125;0;-42;0;;;;;;;;
109;0;-56;0;;;;;;;;
-76;0;4;0;;;;;;;;
-9;0;-54;0;;;;;;;;
115;0;16;0;;;;;;;;
109;0;111;0;;;;;;;;
-51;0;-19;0;;;;;;;;
95;0;122;0;;;;;;;;
58;0;-78;0;;;;;;;;
-113;0;-110;0;;;;;;;;
-121;0;-18;0;;;;;;;;
59;0;94;0;;;;;;;;
121;0;68;0;;;;;;;;
-73;0;54;0;;;;;;;;
71;0;-124;0;;;;;;;;
97;0;-125;0;;;;;;;;
84;0;86;0;;;;;;;;
-87;0;-41;0;;;;;;;;
-123;0;111;0;;;;;;;;
-96;0;99;0;;;;;;;;
34;0;-81;0;;;;;;;;
-35;0;-13;0;;;;;;;;
42;0;-102;0;;;;;;;;
-109;0;97;0;;;;;;;;
-81;0;20;0;;;;;;;;
-88;0;44;0;;;;;;;;
117;0;73;0;;;;;;;;
82;0;-22;0;;;;;;;;
119;0;96;0;;;;;;;;
69;0;-108;0;;;;;;;;
7;0;-81;0;;;;;;;;
-101;0;82;0;;;;;;;;
74;0;-99;0;;;;;;;;
-25;0;-30;0;;;;;;;;
-64;0;-1;0;;;;;;;;
-70;0;83;0;;;;;;;;
124;0;82;0;;;;;;;;
84;0;-4;0;;;;;;;;
45;0;102;0;;;;;;;;
81;0;-53;0;;;;;;;;
-17;0;-35;0;;;;;;;;
83;0;88;0;;;;;;;;
-17;0;110;0;;;;;;;;
72;0;-122;0;;;;;;;;
-69;0;101;0;;;;;;;;
-35;0;-29;0;;;;;;;;
-33;0;-60;0;;;;;;;;
71;0;98;0;;;;;;;;
123;0;73;0;;;;;;;;
46;0;7;0;;;;;;;;
44;0;-22;0;;;;;;;;
83;0;-4;0;;;;;;;;
69;0;119;0;;;;;;;;
-78;0;-122;0;;;;;;;;
-38;0;86;0;;;;;;;;
1;0;-15;0;;;;;;;;
31;0;-122;0;;;;;;;;
123;0;-40;0;;;;;;;;
-88;0;44;0;;;;;;;;
-64;0;120;0;;;;;;;;
121;0;102;0;;;;;;;;
25;0;-104;0;;;;;;;;
-69;0;4;0;;;;;;;;
115;0;-20;0;;;;;;;;
-119;0;105;0;;;;;;;;
70;0;55;0;;;;;;;;
81;0;27;0;;;;;;;;
111;0;101;0;;;;;;;;
120;0;-70;0;;;;;;;;
-12;0;-122;0;;;;;;;;
-107;0;58;0;;;;;;;;
76;0;75;0;;;;;;;;
117;0;-3;0;;;;;;;;
47;0;-66;0;;;;;;;;
-108;0;-71;0;;;;;;;;
36;0;-27;0;;;;;;;;
45;0;-90;0;;;;;;;;
54;0;-64;0;;;;;;;;
95;0;22;0;;;;;;;;
40;0;60;0;;;;;;;;
-63;0;29;0;;;;;;;;
9;0;-63;0;;;;;;;;
-16;0;90;0;;;;;;;;
16;0;-31;0;;;;;;;;
55;0;93;0;;;;;;;;
-20;0;-107;0;;;;;;;;
-30;0;0;0;;;;;;;;
102;0;-56;0;;;;;;;;
111;0;117;0;;;;;;;;
3;0;9;0;;;;;;;;
-99;0;57;0;;;;;;;;
-100;0;63;0;;;;;;;;
53;0;-59;0;;;;;;;;
-100;0;-23;0;;;;;;;;
-50;0;34;0;;;;;;;;
11;0;-122;0;;;;;;;;
17;0;61;0;;;;;;;;
58;0;51;0;;;;;;;;
-23;0;78;0;;;;;;;;
90;0;-45;0;;;;;;;;
9;0;-57;0;;;;;;;;
45;0;91;0;;;;;;;;
55;0;61;0;;;;;;;;
23;0;-73;0;;;;;;;;
-78;0;-46;0;;;;;;;;
-91;0;-99;0;;;;;;;;
-75;0;-103;0;;;;;;;;
59;0;-121;0;;;;;;;;
-62;0;55;0;;;;;;;;
-98;0;121;0;;;;;;;;
-61;0;-40;0;;;;;;;;
96;0;89;0;;;;;;;;
-111;0;-124;0;;;;;;;;
-99;0;32;0;;;;;;;;
-69;0;116;0;;;;;;;;
-88;0;58;0;;;;;;;;
-3;0;8;0;;;;;;;;
113;0;89;0;;;;;;;;
-70;0;4;0;;;;;;;;
-27;0;45;0;;;;;;;;
-41;0;-26;0;;;;;;;;
89;0;2;0;;;;;;;;
103;0;-78;0;;;;;;;;
70;0;86;0;;;;;;;;
84;0;-120;0;;;;;;;;
56;0;-88;0;;;;;;;;
-10;0;-6;0;;;;;;;;
99;0;85;0;;;;;;;;
24;0;-78;0;;;;;;;;
40;0;17;0;;;;;;;;
-113;0;117;0;;;;;;;;
109;0;-68;0;;;;;;;;
-99;0;8;0;;;;;;;;
15;0;-63;0;;;;;;;;
-35;0;77;0;;;;;;;;
-125;0;17;0;;;;;;;;
60;0;-1;0;;;;;;;;
-35;0;84;0;;;;;;;;
-5;0;31;0;;;;;;;;
3;0;-71;0;;;;;;;;
2;0;92;0;;;;;;;;
-86;0;-78;0;;;;;;;;
54;0;124;0;;;;;;;;
-88;0;120;0;;;;;;;;
112;0;-9;0;;;;;;;;
68;0;79;0;;;;;;;;
44;0;105;0;;;;;;;;
-99;0;29;0;;;;;;;;
-27;0;62;0;;;;;;;;
-96;0;102;0;;;;;;;;
-29;0;80;0;;;;;;;;
-12;0;23;0;;;;;;;;
-16;0;-64;0;;;;;;;;
-125;0;54;0;;;;;;;;
-20;0;56;0;;;;;;;;
